N�MERO_PEDIDO;QUANTIDADE_ENCOMENDADA; PRE�O_CADA ;N�MERO_LINHA_ORDEM; VENDA ;DATA_PEDIDO;STATUS;LINHA_PRODUTO;NOME_CLIENTE;ENDERE�O;CIDADE;PAIS;CONTATO_SOBRENOME;CONTATO_NOME;TAMANHO_NEG�CIO
10151;42; $121,40 ;8; $5.098,80 ;21/09/2018;Shipped;Trucks and Buses;Oulu Toy Supplies, Inc.;Torikatu 38;Oulu;Finland;Koskitalo;Pirkko;Medium
10165;32; $145,68 ;17; $4.661,76 ;22/10/2018;Shipped;Trucks and Buses;Dragon Souveniers, Ltd.;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;Singapore;Singapore;Natividad;Eric;Medium
10175;28; $106,07 ;6; $2.969,96 ;06/11/2018;Shipped;Trucks and Buses;Stylish Desk Decors, Co.;35 King George;London;UK;Brown;Ann;Small
10184;24; $145,68 ;11; $3.496,32 ;14/11/2018;Shipped;Trucks and Buses;Iberia Gift Imports, Corp.;C/ Romero, 33;Sevilla;Spain;Roel;Jose Pedro;Medium
10194;49; $117,57 ;1; $5.760,93 ;25/11/2018;Shipped;Trucks and Buses;Saveley & Henriot, Co.;2, rue du Commerce;Lyon;France;Saveley;Mary;Medium
10207;46; $148,24 ;12; $6.819,04 ;09/12/2018;Shipped;Trucks and Buses;Diecast Collectables;6251 Ingle Ln.;Boston;USA;Franco;Valarie;Medium
10217;28; $112,46 ;1; $3.148,88 ;04/02/2019;Shipped;Trucks and Buses;Handji Gifts& Co;Village Close - 106 Linden Road Sandown;Singapore;Singapore;Victorino;Wendy;Medium
10229;48; $118,84 ;6; $5.704,32 ;11/03/2019;Shipped;Trucks and Buses;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Medium
10246;29; $121,40 ;10; $3.520,60 ;05/05/2019;Shipped;Trucks and Buses;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10259;47; $112,46 ;9; $5.285,62 ;15/06/2019;Shipped;Trucks and Buses;Handji Gifts& Co;Village Close - 106 Linden Road Sandown;Singapore;Singapore;Victorino;Wendy;Medium
10271;43; $130,35 ;10; $5.605,05 ;20/07/2019;Shipped;Trucks and Buses;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Medium
10281;25; $111,18 ;6; $2.779,50 ;19/08/2019;Shipped;Trucks and Buses;Diecast Classics Inc.;7586 Pompton St.;Allentown;USA;Yu;Kyung;Small
10291;48; $112,46 ;1; $5.398,08 ;08/09/2019;Shipped;Trucks and Buses;Scandinavian Gift Ideas;?kergatan 24;Boras;Sweden;Larsson;Maria;Medium
10305;24; $132,90 ;10; $3.189,60 ;13/10/2019;Shipped;Trucks and Buses;Marta's Replicas Co.;39323 Spinnaker Dr.;Cambridge;USA;Hernandez;Marta;Medium
10313;42; $132,90 ;4; $5.581,80 ;22/10/2019;Shipped;Trucks and Buses;Canadian Gift Exchange Network;1900 Oak St.;Vancouver;Canada;Tannamuri;Yoshi;Medium
10324;31; $123,24 ;2; $3.820,44 ;05/11/2019;Shipped;Trucks and Buses;Vitachrome Inc.;2678 Kingston Rd.;NYC;USA;Frick;Michael;Medium
10334;42; $131,62 ;5; $5.528,04 ;19/11/2019;On Hold;Trucks and Buses;Volvo Model Replicas, Co;Berguvsvgen  8;Lule;Sweden;Berglund;Christina;Medium
10348;37; $161,66 ;1; $5.981,42 ;01/11/2019;Shipped;Trucks and Buses;Corrida Auto Replicas, Ltd;C/ Araquil, 67;Madrid;Spain;Sommer;Mart¡n;Medium
10358;41; $138,65 ;7; $5.684,65 ;10/12/2019;Shipped;Trucks and Buses;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10371;20; $172,47 ;5; $3.449,40 ;23/01/2020;Shipped;Trucks and Buses;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Medium
10382;20; $132,72 ;3; $2.654,40 ;17/02/2020;Shipped;Trucks and Buses;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10412;70; $121,40 ;10; $8.498,00 ;03/05/2020;Shipped;Trucks and Buses;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Large
10425;49; $112,46 ;9; $5.510,54 ;31/05/2020;In Process;Trucks and Buses;La Rochelle Gifts;67, rue des Cinquante Otages;Nantes;France;Labrune;Janine;Medium
10108;35; $58,87 ;15; $2.060,45 ;03/03/2018;Shipped;Motorcycles;Cruz & Sons Co.;15 McCallum Street - NatWest Center #13-03;Makati City;Philippines;Cruz;Arnold;Small
10121;32; $76,88 ;2; $2.460,16 ;07/05/2018;Shipped;Motorcycles;Reims Collectables;59 rue de l'Abbaye;Reims;France;Henriot;Paul;Small
10135;29; $61,64 ;16; $1.787,56 ;02/07/2018;Shipped;Motorcycles;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10145;27; $60,95 ;3; $1.645,65 ;25/08/2018;Shipped;Motorcycles;Toys4GrownUps.com;78934 Hillside Dr.;Pasadena;USA;Young;Julie;Small
10169;38; $74,11 ;11; $2.816,18 ;04/11/2018;Shipped;Motorcycles;Anna's Decorations, Ltd;201 Miller Street;North Sydney;Australia;O'Hara;Anna;Small
10180;35; $72,03 ;6; $2.521,05 ;11/11/2018;Shipped;Motorcycles;Daedalus Designs Imports;184, chausse de Tournai;Lille;France;Rance;Martine;Small
10190;42; $76,19 ;3; $3.199,98 ;19/11/2018;Shipped;Motorcycles;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10211;21; $63,72 ;11; $1.338,12 ;15/01/2019;Shipped;Motorcycles;Auto Canal Petit;25, rue Lauriston;Paris;France;Perrier;Dominique;Small
10224;37; $80,34 ;4; $2.972,58 ;21/02/2019;Shipped;Motorcycles;Daedalus Designs Imports;184, chausse de Tournai;Lille;France;Rance;Martine;Small
10237;26; $79,65 ;4; $2.070,90 ;05/04/2019;Shipped;Motorcycles;Vitachrome Inc.;2678 Kingston Rd.;NYC;USA;Frick;Michael;Small
10252;47; $65,80 ;8; $3.092,60 ;26/05/2019;Shipped;Motorcycles;Auto Canal Petit;25, rue Lauriston;Paris;France;Perrier;Dominique;Medium
10264;37; $65,10 ;6; $2.408,70 ;30/06/2019;Shipped;Motorcycles;Gifts4AllAges.com;8616 Spinnaker Dr.;Boston;USA;Yoshido;Juri;Small
10276;46; $75,49 ;12; $3.472,54 ;02/08/2019;Shipped;Motorcycles;Online Mini Collectables;7635 Spinnaker Dr.;Brickhaven;USA;Barajas;Miguel;Medium
10285;38; $59,56 ;3; $2.263,28 ;27/08/2019;Shipped;Motorcycles;Marta's Replicas Co.;39323 Spinnaker Dr.;Cambridge;USA;Hernandez;Marta;Small
10299;33; $66,49 ;6; $2.194,17 ;30/09/2019;Shipped;Motorcycles;Toys of Finland, Co.;Keskuskatu 45;Helsinki;Finland;Karttunen;Matti;Small
10309;24; $56,10 ;2; $1.346,40 ;15/10/2019;Shipped;Motorcycles;Baane Mini Imports;Erling Skakkes gate 78;Stavern;Norway;Bergulfsen;Jonas;Small
10319;31; $81,73 ;7; $2.533,63 ;03/11/2019;Shipped;Motorcycles;Microscale Inc.;5290 North Pendale Street;NYC;USA;Kuo;Kee;Small
10330;42; $81,03 ;1; $3.403,26 ;16/11/2019;Shipped;Motorcycles;Cruz & Sons Co.;15 McCallum Street - NatWest Center #13-03;Makati City;Philippines;Cruz;Arnold;Medium
10341;32; $103,35 ;6; $3.307,20 ;24/11/2019;Shipped;Motorcycles;Salzburg Collectables;Geislweg 14;Salzburg;Austria;Pipps;Georg;Medium
10355;41; $70,65 ;3; $2.896,65 ;07/12/2019;Shipped;Motorcycles;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10363;43; $61,23 ;14; $2.632,89 ;06/01/2020;Shipped;Motorcycles;Suominen Souveniers;Software Engineering Center, SEC Oy;Espoo;Finland;Suominen;Kalle;Small
10375;20; $102,30 ;14; $2.046,00 ;03/02/2020;Shipped;Motorcycles;La Rochelle Gifts;67, rue des Cinquante Otages;Nantes;France;Labrune;Janine;Small
10390;35; $65,13 ;4; $2.279,55 ;04/03/2020;Shipped;Motorcycles;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10403;27; $79,65 ;4; $2.150,55 ;08/04/2020;Shipped;Motorcycles;UK Collectables, Ltd.;Berkeley Gardens 12  Brewery;Liverpool;UK;Devon;Elizabeth;Small
10110;43; $78,15 ;11; $3.360,45 ;18/03/2018;Shipped;Classic Cars;AV Stores, Co.;Fauntleroy Circus;Manchester;UK;Ashworth;Victoria;Medium
10124;32; $72,70 ;10; $2.326,40 ;21/05/2018;Shipped;Classic Cars;Signal Gift Stores;8489 Strong St.;Las Vegas;USA;King;Sue;Small
10148;21; $73,60 ;4; $1.545,60 ;11/09/2018;Shipped;Classic Cars;Anna's Decorations, Ltd;201 Miller Street;North Sydney;Australia;O'Hara;Anna;Small
10161;20; $107,23 ;3; $2.144,60 ;17/10/2018;Shipped;Classic Cars;Heintze Collectables;Smagsloget 45;Aaarhus;Denmark;Ibsen;Palle;Small
10172;22; $74,51 ;1; $1.639,22 ;05/11/2018;Shipped;Classic Cars;Gift Depot Inc.;25593 South Bay Ln.;Bridgewater;USA;King;Julie;Small
10182;36; $73,60 ;14; $2.649,60 ;12/11/2018;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10192;46; $83,60 ;2; $3.845,60 ;20/11/2018;Shipped;Classic Cars;Online Diecast Creations Co.;2304 Long Airport Avenue;Nashua;USA;Young;Valarie;Medium
10204;47; $96,32 ;8; $4.527,04 ;02/12/2018;Shipped;Classic Cars;Muscle Machine Inc;4092 Furth Circle;NYC;USA;Young;Jeff;Medium
10212;45; $88,14 ;1; $3.966,30 ;16/01/2019;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10227;47; $88,14 ;14; $4.142,58 ;02/03/2019;Shipped;Classic Cars;Saveley & Henriot, Co.;2, rue du Commerce;Lyon;France;Saveley;Mary;Medium
10241;47; $94,50 ;6; $4.441,50 ;13/04/2019;Shipped;Classic Cars;Mini Caravy;24, place Kluber;Strasbourg;France;Citeaux;Frederique;Medium
10267;38; $87,24 ;3; $3.315,12 ;07/07/2019;Shipped;Classic Cars;Muscle Machine Inc;4092 Furth Circle;NYC;USA;Young;Jeff;Medium
10279;49; $79,97 ;3; $3.918,53 ;09/08/2019;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10288;35; $80,87 ;9; $2.830,45 ;01/09/2019;Shipped;Classic Cars;Handji Gifts& Co;Village Close - 106 Linden Road Sandown;Singapore;Singapore;Victorino;Wendy;Small
10302;49; $108,14 ;5; $5.298,86 ;06/10/2018;Shipped;Classic Cars;UK Collectables, Ltd.;Berkeley Gardens 12  Brewery;Liverpool;UK;Devon;Elizabeth;Medium
10311;28; $93,60 ;4; $2.620,80 ;16/10/2019;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10321;30; $72,70 ;1; $2.181,00 ;04/11/2019;Shipped;Classic Cars;FunGiftIdeas.com;1785 First Street;New Bedford;USA;Benitez;Violeta;Small
10332;39; $86,72 ;7; $3.382,08 ;17/11/2019;Shipped;Classic Cars;AV Stores, Co.;Fauntleroy Circus;Manchester;UK;Ashworth;Victoria;Medium
10346;25; $115,07 ;1; $2.876,75 ;29/11/2019;Shipped;Classic Cars;Signal Gift Stores;8489 Strong St.;Las Vegas;USA;King;Sue;Small
10368;40; $102,68 ;2; $4.107,20 ;19/01/2020;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Medium
10380;36; $37,50 ;6; $1.350,00 ;16/02/2020;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10407;76; $94,50 ;6; $7.182,00 ;22/04/2020;On Hold;Classic Cars;The Sharp Gifts Warehouse;3086 Ingle Ln.;San Jose;USA;Frick;Sue;Large
10420;39; $100,87 ;9; $3.933,93 ;29/05/2020;In Process;Classic Cars;Souveniers And Things Co.;Monitor Money Building, 815 Pacific Hwy;Chatswood;Australia;Huxley;Adrian;Medium
10104;44; $39,60 ;10; $1.742,40 ;31/01/2018;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10114;24; $30,06 ;1; $721,44 ;01/04/2018;Shipped;Classic Cars;La Corne D'abondance, Co.;265, boulevard Charonne;Paris;France;Bertrand;Marie;Small
10127;39; $38,19 ;12; $1.489,41 ;03/06/2018;Shipped;Classic Cars;Muscle Machine Inc;4092 Furth Circle;NYC;USA;Young;Jeff;Small
10141;21; $42,43 ;6; $891,03 ;01/08/2018;Shipped;Classic Cars;Suominen Souveniers;Software Engineering Center, SEC Oy;Espoo;Finland;Suominen;Kalle;Small
10151;30; $40,31 ;4; $1.209,30 ;21/09/2018;Shipped;Classic Cars;Oulu Toy Supplies, Inc.;Torikatu 38;Oulu;Finland;Koskitalo;Pirkko;Small
10165;27; $31,82 ;13; $859,14 ;22/10/2018;Shipped;Classic Cars;Dragon Souveniers, Ltd.;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;Singapore;Singapore;Natividad;Eric;Small
10175;37; $31,12 ;2; $1.151,44 ;06/11/2018;Shipped;Classic Cars;Stylish Desk Decors, Co.;35 King George;London;UK;Brown;Ann;Small
10184;42; $31,82 ;7; $1.336,44 ;14/11/2018;Shipped;Classic Cars;Iberia Gift Imports, Corp.;C/ Romero, 33;Sevilla;Spain;Roel;Jose Pedro;Small
10195;32; $28,29 ;7; $905,28 ;25/11/2018;Shipped;Classic Cars;Mini Classics;3758 North Pendale Street;White Plains;USA;Frick;Steve;Small
10207;42; $29,70 ;8; $1.247,40 ;09/12/2018;Shipped;Classic Cars;Diecast Collectables;6251 Ingle Ln.;Boston;USA;Franco;Valarie;Small
10219;21; $40,31 ;3; $846,51 ;10/02/2019;Shipped;Classic Cars;Signal Collectibles Ltd.;2793 Furth Circle;Brisbane;USA;Taylor;Sue;Small
10229;33; $32,88 ;2; $1.085,04 ;11/03/2019;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10246;49; $36,07 ;6; $1.767,43 ;05/05/2019;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10259;31; $33,24 ;5; $1.030,44 ;15/06/2019;Shipped;Classic Cars;Handji Gifts& Co;Village Close - 106 Linden Road Sandown;Singapore;Singapore;Victorino;Wendy;Small
10271;38; $41,72 ;6; $1.585,36 ;20/07/2019;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10281;20; $40,66 ;2; $813,20 ;19/08/2019;Shipped;Classic Cars;Diecast Classics Inc.;7586 Pompton St.;Allentown;USA;Yu;Kyung;Small
10292;39; $30,06 ;9; $1.172,34 ;08/09/2019;Shipped;Classic Cars;Land of Toys Inc.;897 Long Airport Avenue;NYC;USA;Yu;Kwai;Small
10305;48; $31,47 ;6; $1.510,56 ;13/10/2019;Shipped;Classic Cars;Marta's Replicas Co.;39323 Spinnaker Dr.;Cambridge;USA;Hernandez;Marta;Small
10314;39; $37,13 ;15; $1.448,07 ;22/10/2019;Shipped;Classic Cars;Heintze Collectables;Smagsloget 45;Aaarhus;Denmark;Ibsen;Palle;Small
10324;30; $111,27 ;9; $3.338,10 ;05/11/2019;Shipped;Classic Cars;Vitachrome Inc.;2678 Kingston Rd.;NYC;USA;Frick;Michael;Medium
10335;33; $37,13 ;2; $1.225,29 ;19/11/2019;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10349;36; $37,13 ;3; $1.336,68 ;01/12/2019;Shipped;Classic Cars;Muscle Machine Inc;4092 Furth Circle;NYC;USA;Young;Jeff;Small
10358;36; $82,94 ;4; $2.985,84 ;10/12/2019;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10371;45; $123,24 ;8; $5.545,80 ;23/01/2020;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Medium
10383;40; $152,24 ;3; $6.089,60 ;22/02/2020;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10394;46; $38,90 ;6; $1.789,40 ;15/03/2020;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10412;30; $36,07 ;6; $1.082,10 ;03/05/2020;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10425;31; $33,24 ;5; $1.030,44 ;31/05/2020;In Process;Classic Cars;La Rochelle Gifts;67, rue des Cinquante Otages;Nantes;France;Labrune;Janine;Small
10106;49; $74,68 ;13; $3.659,32 ;17/02/2018;Shipped;Planes;Rovelli Gifts;Via Ludovico il Moro 22;Bergamo;Italy;Rovelli;Giovanni;Medium
10119;41; $59,60 ;4; $2.443,60 ;28/04/2018;Shipped;Planes;Salzburg Collectables;Geislweg 14;Salzburg;Austria;Pipps;Georg;Small
10131;35; $67,14 ;5; $2.349,90 ;16/06/2018;Shipped;Planes;Gift Ideas Corp.;2440 Pompton St.;Glendale;USA;Lewis;Dan;Small
10143;27; $60,97 ;8; $1.646,19 ;10/08/2018;Shipped;Planes;Mini Creations Ltd.;4575 Hillside Dr.;New Bedford;USA;Tam;Wing C;Small
10155;23; $72,62 ;6; $1.670,26 ;06/10/2018;Shipped;Planes;Toys of Finland, Co.;Keskuskatu 45;Helsinki;Finland;Karttunen;Matti;Small
10167;21; $69,88 ;2; $1.467,48 ;23/10/2018;Cancelled;Planes;Scandinavian Gift Ideas;?kergatan 24;Boras;Sweden;Larsson;Maria;Small
10178;34; $80,84 ;5; $2.748,56 ;08/11/2018;Shipped;Planes;Alpha Cognac;1 rue Alsace-Lorraine;Toulouse;France;Roulet;Annette;Small
10186;22; $69,20 ;2; $1.522,40 ;14/11/2018;Shipped;Planes;Double Decker Gift Stores, Ltd;120 Hanover Sq.;London;UK;Hardy;Thomas;Small
10198;48; $67,82 ;5; $3.255,36 ;27/11/2018;Shipped;Planes;Cruz & Sons Co.;15 McCallum Street - NatWest Center #13-03;Makati City;Philippines;Cruz;Arnold;Medium
10222;32; $81,53 ;5; $2.608,96 ;19/02/2019;Shipped;Planes;Collectable Mini Designs Co.;361 Furth Circle;San Diego;USA;Thompson;Valarie;Small
10249;20; $67,82 ;1; $1.356,40 ;08/05/2019;Shipped;Planes;Cambridge Collectables Co.;4658 Baden Av.;Cambridge;USA;Tseng;Kyung;Small
10262;24; $67,14 ;10; $1.611,36 ;24/06/2019;Cancelled;Planes;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10274;40; $65,08 ;2; $2.603,20 ;21/07/2019;Shipped;Planes;Collectables For Less Inc.;7825 Douglas Av.;Brickhaven;USA;Nelson;Allen;Small
10284;30; $73,99 ;12; $2.219,70 ;21/08/2019;Shipped;Planes;Norway Gifts By Mail, Co.;Drammensveien 126 A, PB 744 Sentrum;Oslo;Norway;Klaeboe;Jan;Small
10296;21; $71,25 ;8; $1.496,25 ;15/09/2019;Shipped;Planes;Bavarian Collectables Imports, Co.;Hansastr. 15;Munich;Germany;Donnermeyer;Michael;Small
10307;25; $75,36 ;2; $1.884,00 ;14/10/2019;Shipped;Planes;Classic Gift Ideas, Inc;782 First Street;Philadelphia;USA;Cervantes;Francisca;Small
10316;34; $63,71 ;10; $2.166,14 ;01/11/2019;Shipped;Planes;giftsbymail.co.uk;Garden House Crowther Way;Cowes;UK;Bennett;Helen;Small
10328;48; $58,92 ;1; $2.828,16 ;12/11/2019;Shipped;Planes;Rovelli Gifts;Via Ludovico il Moro 22;Bergamo;Italy;Rovelli;Giovanni;Small
10339;55; $112,99 ;12; $6.214,45 ;23/11/2019;Shipped;Planes;Tokyo Collectables, Ltd;2-2-8 Roppongi;Minato-ku;Japan;Shimamura;Akiko;Medium
10351;25; $74,68 ;5; $1.867,00 ;03/12/2019;Shipped;Planes;Stylish Desk Decors, Co.;35 King George;London;UK;Brown;Ann;Small
10373;38; $70,44 ;7; $2.676,72 ;31/01/2020;Shipped;Planes;Oulu Toy Supplies, Inc.;Torikatu 38;Oulu;Finland;Koskitalo;Pirkko;Small
10386;39; $55,96 ;1; $2.182,44 ;01/03/2020;Resolved;Planes;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10398;28; $57,55 ;3; $1.611,40 ;30/03/2020;Shipped;Planes;Reims Collectables;59 rue de l'Abbaye;Reims;France;Henriot;Paul;Small
10400;24; $61,66 ;2; $1.479,84 ;01/04/2020;Shipped;Planes;The Sharp Gifts Warehouse;3086 Ingle Ln.;San Jose;USA;Frick;Sue;Small
10415;21; $67,82 ;1; $1.424,22 ;09/05/2020;Disputed;Planes;Australian Collectables, Ltd;7 Allen Street;Glen Waverly;Australia;Connery;Sean;Small
10110;46; $129,18 ;10; $5.942,28 ;18/03/2018;Shipped;Classic Cars;AV Stores, Co.;Fauntleroy Circus;Manchester;UK;Ashworth;Victoria;Medium
10124;25; $93,95 ;9; $2.348,75 ;21/05/2018;Shipped;Classic Cars;Signal Gift Stores;8489 Strong St.;Las Vegas;USA;King;Sue;Small
10148;34; $129,18 ;3; $4.392,12 ;11/09/2018;Shipped;Classic Cars;Anna's Decorations, Ltd;201 Miller Street;North Sydney;Australia;O'Hara;Anna;Medium
10161;25; $110,39 ;2; $2.759,75 ;17/10/2018;Shipped;Classic Cars;Heintze Collectables;Smagsloget 45;Aaarhus;Denmark;Ibsen;Palle;Small
10173;23; $118,61 ;16; $2.728,03 ;05/11/2018;Shipped;Classic Cars;Rovelli Gifts;Via Ludovico il Moro 22;Bergamo;Italy;Rovelli;Giovanni;Small
10182;20; $119,79 ;13; $2.395,80 ;12/11/2018;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10192;23; $132,71 ;1; $3.052,33 ;20/11/2018;Shipped;Classic Cars;Online Diecast Creations Co.;2304 Long Airport Avenue;Nashua;USA;Young;Valarie;Medium
10204;42; $101,00 ;7; $4.242,00 ;02/12/2018;Shipped;Classic Cars;Muscle Machine Inc;4092 Furth Circle;NYC;USA;Young;Jeff;Medium
10213;27; $103,35 ;3; $2.790,45 ;22/01/2019;Shipped;Classic Cars;Double Decker Gift Stores, Ltd;120 Hanover Sq.;London;UK;Hardy;Thomas;Small
10227;33; $131,53 ;13; $4.340,49 ;02/03/2019;Shipped;Classic Cars;Saveley & Henriot, Co.;2, rue du Commerce;Lyon;France;Saveley;Mary;Medium
10241;28; $98,65 ;5; $2.762,20 ;13/04/2019;Shipped;Classic Cars;Mini Caravy;24, place Kluber;Strasbourg;France;Citeaux;Frederique;Small
10267;43; $108,04 ;2; $4.645,72 ;07/07/2019;Shipped;Classic Cars;Muscle Machine Inc;4092 Furth Circle;NYC;USA;Young;Jeff;Medium
10279;48; $116,27 ;2; $5.580,96 ;09/08/2019;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10288;48; $136,23 ;8; $6.539,04 ;01/09/2019;Shipped;Classic Cars;Handji Gifts& Co;Village Close - 106 Linden Road Sandown;Singapore;Singapore;Victorino;Wendy;Medium
10302;45; $123,31 ;4; $5.548,95 ;06/10/2018;Shipped;Classic Cars;UK Collectables, Ltd.;Berkeley Gardens 12  Brewery;Liverpool;UK;Devon;Elizabeth;Medium
10311;43; $106,87 ;3; $4.595,41 ;16/10/2019;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10332;44; $42,26 ;11; $1.859,44 ;17/11/2019;Shipped;Classic Cars;AV Stores, Co.;Fauntleroy Circus;Manchester;UK;Ashworth;Victoria;Small
10346;24; $87,24 ;5; $2.093,76 ;29/11/2019;Shipped;Classic Cars;Signal Gift Stores;8489 Strong St.;Las Vegas;USA;King;Sue;Small
10368;31; $136,23 ;5; $4.223,13 ;19/01/2020;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Medium
10380;44; $36,29 ;7; $1.596,76 ;16/02/2020;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10407;59; $98,65 ;5; $5.820,35 ;22/04/2020;On Hold;Classic Cars;The Sharp Gifts Warehouse;3086 Ingle Ln.;San Jose;USA;Frick;Sue;Medium
10420;55; $96,30 ;8; $5.296,50 ;29/05/2020;In Process;Classic Cars;Souveniers And Things Co.;Monitor Money Building, 815 Pacific Hwy;Chatswood;Australia;Huxley;Adrian;Medium
10109;29; $32,10 ;6; $930,90 ;10/03/2018;Shipped;Classic Cars;Motor Mint Distributors Inc.;11328 Douglas Av.;Philadelphia;USA;Hernandez;Rosa;Small
10122;39; $30,96 ;4; $1.207,44 ;08/05/2018;Shipped;Classic Cars;Marseille Mini Autos;12, rue des Bouchers;Marseille;France;Lebihan;Laurence;Small
10135;20; $35,87 ;1; $717,40 ;02/07/2018;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10147;25; $42,67 ;1; $1.066,75 ;05/09/2018;Shipped;Classic Cars;Collectables For Less Inc.;7825 Douglas Av.;Brickhaven;USA;Nelson;Allen;Small
10171;36; $35,49 ;4; $1.277,64 ;05/11/2018;Shipped;Classic Cars;Quebec Home Shopping Network;43 rue St. Laurent;Montreal;Canada;Fresnisre;Jean;Small
10181;37; $42,67 ;8; $1.578,79 ;12/11/2018;Shipped;Classic Cars;Herkku Gifts;Drammen 121, PR 744 Sentrum;Bergen;Norway;Oeztan;Veysel;Small
10192;30; $30,59 ;13; $917,70 ;20/11/2018;Shipped;Classic Cars;Online Diecast Creations Co.;2304 Long Airport Avenue;Nashua;USA;Young;Valarie;Small
10203;21; $37,00 ;2; $777,00 ;02/12/2018;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10212;34; $43,42 ;12; $1.476,28 ;16/01/2019;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10225;42; $36,63 ;3; $1.538,46 ;22/02/2019;Shipped;Classic Cars;Vida Sport, Ltd;Grenzacherweg 237;Gensve;Switzerland;Holz;Michael;Small
10239;20; $44,56 ;2; $891,20 ;12/04/2019;Shipped;Classic Cars;Oulu Toy Supplies, Inc.;Torikatu 38;Oulu;Finland;Koskitalo;Pirkko;Small
10253;40; $42,67 ;7; $1.706,80 ;01/06/2019;Cancelled;Classic Cars;UK Collectables, Ltd.;Berkeley Gardens 12  Brewery;Liverpool;UK;Devon;Elizabeth;Small
